CELLNAME,LAT,LONG,LAC,CELLID,AZIMUTH,TECH,NODE
USO3417X,31.81091622,34.66282321,10111,34177,330,3G,
USO3418I,31.77116005,34.62124108,10111,34188,30,3G,
USO3418J,31.77116005,34.62124108,10111,34189,130,3G,
USO3418R,31.77116005,34.62124108,10111,34181,30,3G,
USO3418S,31.77116005,34.62124108,10111,34182,130,3G,
USO3418V,31.77116005,34.62124108,10111,34185,30,3G,
USO3418W,31.77116005,34.62124108,10111,34186,130,3G,
USO5001I,30.47597892,35.17343107,10012,50018,10,3G,
USO5001J,30.47597892,35.17343107,10012,50019,210,3G,
USO5001R,30.47597892,35.17343107,10012,50011,10,3G,
USO5001S,30.47597892,35.17343107,10012,50012,210,3G,
USO5001V,30.47597892,35.17343107,10012,50015,10,3G,
USO5001W,30.47597892,35.17343107,10012,50016,210,3G,
USO5004I,30.05090232,35.00874211,10253,50048,0,3G,
USO5004J,30.05090232,35.00874211,10253,50049,130,3G,
USO5004K,30.05090232,35.00874211,10253,50040,220,3G,
USO5004R,30.05090232,35.00874211,10253,50041,0,3G,
USO5004S,30.05090232,35.00874211,10253,50042,130,3G,
USO5004T,30.05090232,35.00874211,10253,50043,220,3G,
USO5004V,30.05090232,35.00874211,10253,50045,0,3G,
USO5004W,30.05090232,35.00874211,10253,50046,130,3G,
USO5004X,30.05090232,35.00874211,10253,50047,220,3G,
USO5005I,30.02058736,35.06036345,10253,50058,55,3G,
USO5005J,30.02058736,35.06036345,10253,50059,170,3G,
USO5005K,30.02058736,35.06036345,10253,50050,295,3G,
USO5005R,30.02058736,35.06036345,10253,50051,55,3G,
USO5005S,30.02058736,35.06036345,10253,50052,170,3G,
USO5005T,30.02058736,35.06036345,10253,50053,295,3G,
USO5005V,30.02058736,35.06036345,10253,50055,55,3G,
USO5005W,30.02058736,35.06036345,10253,50056,170,3G,
USO5005X,30.02058736,35.06036345,10253,50057,295,3G,
USO5006I,30.89427124,35.26642474,10012,50068,0,3G,
USO5006J,30.89427124,35.26642474,10012,50069,190,3G,
USO5006R,30.89427124,35.26642474,10012,50061,0,3G,
USO5006S,30.89427124,35.26642474,10012,50062,190,3G,
USO5006V,30.89427124,35.26642474,10012,50065,0,3G,
USO5006W,30.89427124,35.26642474,10012,50066,190,3G,
USO5007I,31.11387751,35.39069791,10012,50078,160,3G,
USO5007J,31.11387751,35.39069791,10012,50079,340,3G,
USO5007R,31.11387751,35.39069791,10012,50071,160,3G,
USO5007S,31.11387751,35.39069791,10012,50072,340,3G,
USO5007V,31.11387751,35.39069791,10012,50075,160,3G,
USO5007W,31.11387751,35.39069791,10012,50076,340,3G,
USO5008I,30.08808574,35.13140577,10253,50088,215,3G,
USO5008R,30.08808574,35.13140577,10253,50081,215,3G,
USO5008V,30.08808574,35.13140577,10253,50085,215,3G,
USO5009I,30.99103482,34.91278932,10012,50098,50,3G,
USO5009J,30.99103482,34.91278932,10012,50099,110,3G,
USO5009K,30.99103482,34.91278932,10012,50090,210,3G,
USO5009R,30.99103482,34.91278932,10012,50091,50,3G,
USO5009S,30.99103482,34.91278932,10012,50092,110,3G,
USO5009T,30.99103482,34.91278932,10012,50093,210,3G,
USO5009V,30.99103482,34.91278932,10012,50095,50,3G,
USO5009W,30.99103482,34.91278932,10012,50096,110,3G,
USO5009X,30.99103482,34.91278932,10012,50097,210,3G,
USO5010I,31.25009189,34.84794988,10161,50108,0,3G,
USO5010J,31.25009189,34.84794988,10161,50109,120,3G,
USO5010K,31.25009189,34.84794988,10161,50100,250,3G,
USO5010R,31.25009189,34.84794988,10161,50101,0,3G,
USO5010S,31.25009189,34.84794988,10161,50102,120,3G,
USO5010T,31.25009189,34.84794988,10161,50103,250,3G,
USO5010V,31.25009189,34.84794988,10161,50105,0,3G,
USO5010W,31.25009189,34.84794988,10161,50106,120,3G,
USO5010X,31.25009189,34.84794988,10161,50107,250,3G,
USO5011I,31.23922887,35.24847811,10012,50118,50,3G,
USO5011J,31.23922887,35.24847811,10012,50119,150,3G,
USO5011K,31.23922887,35.24847811,10012,50110,270,3G,
USO5011R,31.23922887,35.24847811,10012,50111,50,3G,
USO5011S,31.23922887,35.24847811,10012,50112,150,3G,
USO5011T,31.23922887,35.24847811,10012,50113,270,3G,
USO5011V,31.23922887,35.24847811,10012,50115,50,3G,
USO5011W,31.23922887,35.24847811,10012,50116,150,3G,
USO5011X,31.23922887,35.24847811,10012,50117,270,3G,
USO5012I,31.52250005,34.60877505,10251,50128,20,3G,
USO5012J,31.52250005,34.60877505,10251,50129,120,3G,
USO5012K,31.52250005,34.60877505,10251,50120,210,3G,
USO5012L,31.52250005,34.60877505,10251,57054,300,3G,
USO5012R,31.52250005,34.60877505,10251,50121,20,3G,
USO5012S,31.52250005,34.60877505,10251,50122,120,3G,
USO5012T,31.52250005,34.60877505,10251,50123,210,3G,
USO5012U,31.52250005,34.60877505,10251,57052,300,3G,
USO5012V,31.52250005,34.60877505,10251,50125,20,3G,
USO5012W,31.52250005,34.60877505,10251,50126,120,3G,
USO5012X,31.52250005,34.60877505,10251,50127,210,3G,
USO5012Y,31.52250005,34.60877505,10251,57053,300,3G,
USO5013I,31.05847939,34.99387053,10012,50138,70,3G,
USO5013J,31.05847939,34.99387053,10012,50139,210,3G,
USO5013K,31.05847939,34.99387053,10012,50130,350,3G,
USO5013R,31.05847939,34.99387053,10012,50131,70,3G,
USO5013S,31.05847939,34.99387053,10012,50132,210,3G,
USO5013T,31.05847939,34.99387053,10012,50133,350,3G,
USO5013V,31.05847939,34.99387053,10012,50135,70,3G,
USO5013W,31.05847939,34.99387053,10012,50136,210,3G,
USO5013X,31.05847939,34.99387053,10012,50137,350,3G,
USO5014I,31.78008482,34.7223058,10111,50148,150,3G,
USO5014J,31.78008482,34.7223058,10111,50149,260,3G,
USO5014K,31.78008482,34.7223058,10111,50140,350,3G,
USO5014R,31.78008482,34.7223058,10111,50141,150,3G,
USO5014S,31.78008482,34.7223058,10111,50142,260,3G,
USO5014T,31.78008482,34.7223058,10111,50143,350,3G,
USO5014V,31.78008482,34.7223058,10111,50145,150,3G,
USO5014W,31.78008482,34.7223058,10111,50146,260,3G,
USO5014X,31.78008482,34.7223058,10111,50147,350,3G,
USO5015I,31.60521655,34.78274195,10022,50158,70,3G,
USO5015J,31.60521655,34.78274195,10022,50159,160,3G,
USO5015K,31.60521655,34.78274195,10022,50150,300,3G,
USO5015R,31.60521655,34.78274195,10022,50151,70,3G,
USO5015S,31.60521655,34.78274195,10022,50152,160,3G,
USO5015T,31.60521655,34.78274195,10022,50153,300,3G,
USO5015V,31.60521655,34.78274195,10022,50155,70,3G,
USO5015W,31.60521655,34.78274195,10022,50156,160,3G,
USO5015X,31.60521655,34.78274195,10022,50157,300,3G,
USO5017I,31.72845569,34.7130978,10141,50178,50,3G,
USO5017J,31.72845569,34.7130978,10141,50179,140,3G,
USO5017K,31.72845569,34.7130978,10141,50170,310,3G,
USO5017R,31.72845569,34.7130978,10141,50171,50,3G,
USO5017S,31.72845569,34.7130978,10141,50172,170,3G,
USO5017T,31.72845569,34.7130978,10141,50173,320,3G,
USO5017V,31.72845569,34.7130978,10141,50175,50,3G,
USO5017W,31.72845569,34.7130978,10141,50176,170,3G,
USO5017X,31.72845569,34.7130978,10141,50177,320,3G,
USO5018I,31.73101879,34.73460475,10141,50188,40,3G,
USO5018J,31.73101879,34.73460475,10141,50189,120,3G,
USO5018K,31.73101879,34.73460475,10141,50180,240,3G,
USO5018R,31.73101879,34.73460475,10141,50181,40,3G,
USO5018S,31.73101879,34.73460475,10141,50182,120,3G,
USO5018T,31.73101879,34.73460475,10141,50183,240,3G,
USO5018V,31.73101879,34.73460475,10141,50185,40,3G,
USO5018W,31.73101879,34.73460475,10141,50186,120,3G,
USO5018X,31.73101879,34.73460475,10141,50187,240,3G,
USO5019I,31.3492217,34.86295835,10012,50198,140,3G,
USO5019J,31.3492217,34.86295835,10012,50199,190,3G,
USO5019K,31.3492217,34.86295835,10012,50190,340,3G,
USO5019R,31.3492217,34.86295835,10012,50191,140,3G,
USO5019S,31.3492217,34.86295835,10012,50192,190,3G,
USO5019T,31.3492217,34.86295835,10012,50193,340,3G,
USO5019V,31.3492217,34.86295835,10012,50195,140,3G,
USO5019W,31.3492217,34.86295835,10012,50196,190,3G,
USO5019X,31.3492217,34.86295835,10012,50197,340,3G,
USO5020I,31.26522787,34.95804141,10012,50208,90,3G,
USO5020J,31.26522787,34.95804141,10012,50209,220,3G,
USO5020K,31.26522787,34.95804141,10012,50200,310,3G,
USO5020R,31.26522787,34.95804141,10012,50201,90,3G,
USO5020S,31.26522787,34.95804141,10012,50202,220,3G,
USO5020T,31.26522787,34.95804141,10012,50203,310,3G,
USO5020V,31.26522787,34.95804141,10012,50205,90,3G,
USO5020W,31.26522787,34.95804141,10012,50206,220,3G,
USO5020X,31.26522787,34.95804141,10012,50207,310,3G,
USO5021I,31.25927098,35.02008245,10012,50218,80,3G,
USO5021J,31.25927098,35.02008245,10012,50219,180,3G,
USO5021K,31.25927098,35.02008245,10012,50210,290,3G,
USO5021R,31.25927098,35.02008245,10012,50211,80,3G,
USO5021S,31.25927098,35.02008245,10012,50212,180,3G,
USO5021T,31.25927098,35.02008245,10012,50213,290,3G,
USO5021V,31.25927098,35.02008245,10012,50215,80,3G,
USO5021W,31.25927098,35.02008245,10012,50216,180,3G,
USO5021X,31.25927098,35.02008245,10012,50217,290,3G,
USO5022I,31.23383923,35.08253856,10012,50228,35,3G,
USO5022J,31.23383923,35.08253856,10012,50229,150,3G,
USO5022K,31.23383923,35.08253856,10012,50220,230,3G,
USO5022R,31.23383923,35.08253856,10012,50221,35,3G,
USO5022S,31.23383923,35.08253856,10012,50222,150,3G,
USO5022T,31.23383923,35.08253856,10012,50223,230,3G,
USO5022V,31.23383923,35.08253856,10012,50225,35,3G,
USO5022W,31.23383923,35.08253856,10012,50226,150,3G,
USO5022X,31.23383923,35.08253856,10012,50227,230,3G,
USO5024I,31.64428469,34.69773684,10251,50248,90,3G,
USO5024J,31.64428469,34.69773684,10251,50249,180,3G,
USO5024K,31.64428469,34.69773684,10251,50240,280,3G,
USO5024R,31.64428469,34.69773684,10251,50241,90,3G,
USO5024S,31.64428469,34.69773684,10251,50242,180,3G,
USO5024T,31.64428469,34.69773684,10251,50243,280,3G,
USO5024V,31.64428469,34.69773684,10251,50245,90,3G,
USO5024W,31.64428469,34.69773684,10251,50246,180,3G,
USO5024X,31.64428469,34.69773684,10251,50247,280,3G,
USO5025I,31.25747328,35.20878452,10012,50258,130,3G,
USO5025J,31.25747328,35.20878452,10012,50259,240,3G,
USO5025K,31.25747328,35.20878452,10012,50250,320,3G,
USO5025R,31.25747328,35.20878452,10012,50251,130,3G,
USO5025S,31.25747328,35.20878452,10012,50252,240,3G,
USO5025T,31.25747328,35.20878452,10012,50253,320,3G,
USO5025V,31.25747328,35.20878452,10012,50255,130,3G,
USO5025W,31.25747328,35.20878452,10012,50256,240,3G,
USO5025X,31.25747328,35.20878452,10012,50257,320,3G,
USO5026I,31.79743291,34.64788271,10111,50268,339,3G,
USO5026J,31.79743291,34.64788271,10111,50269,140,3G,
USO5026K,31.79743291,34.64788271,10111,50260,280,3G,
USO5026R,31.79743291,34.64788271,10111,50261,343,3G,
USO5026S,31.79743291,34.64788271,10111,50262,140,3G,
USO5026T,31.79743291,34.64788271,10111,50263,280,3G,
USO5026V,31.79743291,34.64788271,10111,50265,343,3G,
USO5026W,31.79743291,34.64788271,10111,50266,140,3G,
USO5026X,31.79743291,34.64788271,10111,50267,280,3G,
USO5027I,31.66701095,34.5508698,10251,50278,80,3G,
USO5027J,31.66701095,34.5508698,10251,50279,185,3G,
USO5027K,31.66701095,34.5508698,10251,50270,240,3G,
USO5027M,31.66701095,34.5508698,10251,24420,80,3G,
USO5027N,31.66701095,34.5508698,10251,24421,185,3G,
USO5027O,31.66701095,34.5508698,10251,24422,240,3G,
USO5027R,31.66701095,34.5508698,10251,50271,80,3G,
USO5027S,31.66701095,34.5508698,10251,50272,185,3G,
USO5027T,31.66701095,34.5508698,10251,50273,240,3G,
USO5027V,31.66701095,34.5508698,10251,50275,80,3G,
USO5027W,31.66701095,34.5508698,10251,50276,185,3G,
USO5027X,31.66701095,34.5508698,10251,50277,240,3G,
USO5028I,31.23209816,34.79795877,10161,50288,0,3G,
USO5028J,31.23209816,34.79795877,10161,50289,120,3G,
USO5028K,31.23209816,34.79795877,10161,50280,240,3G,
USO5028R,31.23209816,34.79795877,10161,50281,0,3G,
USO5028S,31.23209816,34.79795877,10161,50282,120,3G,
USO5028T,31.23209816,34.79795877,10161,50283,240,3G,
USO5028V,31.23209816,34.79795877,10161,50285,0,3G,
USO5028W,31.23209816,34.79795877,10161,50286,120,3G,
USO5028X,31.23209816,34.79795877,10161,50287,240,3G,
USO5030I,29.55891811,34.94830779,10253,50308,10,3G,
USO5030J,29.55891811,34.94830779,10253,50309,140,3G,
USO5030K,29.55891811,34.94830779,10253,50300,270,3G,
USO5030M,29.55891811,34.94830779,10253,24391,10,3G,
USO5030N,29.55891811,34.94830779,10253,24392,140,3G,
USO5030O,29.55891811,34.94830779,10253,24393,270,3G,
USO5030R,29.55891811,34.94830779,10253,50301,10,3G,
USO5030S,29.55891811,34.94830779,10253,50302,140,3G,
USO5030T,29.55891811,34.94830779,10253,50303,270,3G,
USO5030V,29.55891811,34.94830779,10253,50305,10,3G,
USO5030W,29.55891811,34.94830779,10253,50306,140,3G,
USO5030X,29.55891811,34.94830779,10253,50307,270,3G,
USO5032I,31.26329822,34.77872649,10161,50328,10,3G,
USO5032J,31.26329822,34.77872649,10161,50329,120,3G,
USO5032K,31.26329822,34.77872649,10161,50320,240,3G,
USO5032R,31.26329822,34.77872649,10161,50321,10,3G,
USO5032S,31.26329822,34.77872649,10161,50322,120,3G,
USO5032T,31.26329822,34.77872649,10161,50323,240,3G,
USO5032V,31.26329822,34.77872649,10161,50325,10,3G,
USO5032W,31.26329822,34.77872649,10161,50326,120,3G,
USO5032X,31.26329822,34.77872649,10161,50327,240,3G,
USO5033I,31.7864397,34.64593035,10111,50338,70,3G,
USO5033J,31.7864397,34.64593035,10111,50339,170,3G,
USO5033K,31.7864397,34.64593035,10111,50330,330,3G,
USO5033R,31.7864397,34.64593035,10111,50331,70,3G,
USO5033S,31.7864397,34.64593035,10111,50332,170,3G,
USO5033T,31.7864397,34.64593035,10111,50333,330,3G,
USO5033V,31.7864397,34.64593035,10111,50335,70,3G,
USO5033W,31.7864397,34.64593035,10111,50336,170,3G,
USO5033X,31.7864397,34.64593035,10111,50337,330,3G,
USO5034I,31.8166477,34.64903524,10111,50348,110,3G,
USO5034J,31.8166477,34.64903524,10111,50349,230,3G,
USO5034K,31.8166477,34.64903524,10111,50340,350,3G,
USO5034R,31.8166477,34.64903524,10111,50341,110,3G,
USO5034S,31.8166477,34.64903524,10111,50342,230,3G,
USO5034T,31.8166477,34.64903524,10111,50343,350,3G,
USO5034V,31.8166477,34.64903524,10111,50345,110,3G,
USO5034W,31.8166477,34.64903524,10111,50346,230,3G,
USO5034X,31.8166477,34.64903524,10111,50347,350,3G,
USO5035I,31.68739448,34.58917667,10251,50358,140,3G,
USO5035J,31.68739448,34.58917667,10251,50359,240,3G,
USO5035K,31.68739448,34.58917667,10251,50350,330,3G,
USO5035M,31.68739448,34.58917667,10251,24467,140,3G,
USO5035N,31.68739448,34.58917667,10251,24468,240,3G,
USO5035O,31.68739448,34.58917667,10251,24469,330,3G,
USO5035R,31.68739448,34.58917667,10251,50351,140,3G,
USO5035S,31.68739448,34.58917667,10251,50352,240,3G,
USO5035T,31.68739448,34.58917667,10251,50353,330,3G,
USO5035V,31.68739448,34.58917667,10251,50355,140,3G,
USO5035W,31.68739448,34.58917667,10251,50356,240,3G,
USO5035X,31.68739448,34.58917667,10251,50357,330,3G,
USO5036I,31.81107317,34.64065442,10111,50368,40,3G,
USO5036J,31.81107317,34.64065442,10111,50369,150,3G,
USO5036K,31.81107317,34.64065442,10111,50360,220,3G,
USO5036R,31.81107317,34.64065442,10111,50361,40,3G,
USO5036S,31.81107317,34.64065442,10111,50362,150,3G,
USO5036T,31.81107317,34.64065442,10111,50363,220,3G,
USO5036V,31.81107317,34.64065442,10111,50365,40,3G,
USO5036W,31.81107317,34.64065442,10111,50366,150,3G,
USO5036X,31.81107317,34.64065442,10111,50367,220,3G,
USO5037I,31.58439983,34.84714587,10022,50378,70,3G,
USO5037J,31.58439983,34.84714587,10022,50379,180,3G,
USO5037K,31.58439983,34.84714587,10022,50370,290,3G,
USO5037R,31.58439983,34.84714587,10022,50371,70,3G,
USO5037S,31.58439983,34.84714587,10022,50372,180,3G,
USO5037T,31.58439983,34.84714587,10022,50373,290,3G,
USO5037V,31.58439983,34.84714587,10022,50375,70,3G,
USO5037W,31.58439983,34.84714587,10022,50376,180,3G,
USO5037X,31.58439983,34.84714587,10022,50377,290,3G,
USO5038I,31.60773369,34.88484381,10022,50388,50,3G,
USO5038J,31.60773369,34.88484381,10022,50389,140,3G,
USO5038K,31.60773369,34.88484381,10022,50380,230,3G,
USO5038R,31.60773369,34.88484381,10022,50381,50,3G,
USO5038S,31.60773369,34.88484381,10022,50382,140,3G,
USO5038T,31.60773369,34.88484381,10022,50383,230,3G,
USO5038V,31.60773369,34.88484381,10022,50385,50,3G,
USO5038W,31.60773369,34.88484381,10022,50386,140,3G,
USO5038X,31.60773369,34.88484381,10022,50387,230,3G,
USO5039I,31.25967852,34.82831504,10161,50398,90,3G,
USO5039J,31.25967852,34.82831504,10161,50399,180,3G,
USO5039K,31.25967852,34.82831504,10161,50390,290,3G,
USO5039R,31.25967852,34.82831504,10161,50391,90,3G,
USO5039S,31.25967852,34.82831504,10161,50392,180,3G,
USO5039T,31.25967852,34.82831504,10161,50393,290,3G,
USO5039V,31.25967852,34.82831504,10161,50395,90,3G,
USO5039W,31.25967852,34.82831504,10161,50396,180,3G,
USO5039X,31.25967852,34.82831504,10161,50397,290,3G,
USO5040I,31.68511176,34.94822013,10021,50408,90,3G,
USO5040J,31.68511176,34.94822013,10021,50409,200,3G,
USO5040K,31.68511176,34.94822013,10021,50400,330,3G,
USO5040R,31.68511176,34.94822013,10021,50401,90,3G,
USO5040S,31.68511176,34.94822013,10021,50402,200,3G,
USO5040T,31.68511176,34.94822013,10021,50403,330,3G,
USO5040V,31.68511176,34.94822013,10021,50405,90,3G,
USO5040W,31.68511176,34.94822013,10021,50406,200,3G,
USO5040X,31.68511176,34.94822013,10021,50407,330,3G,
USO5041I,31.04817206,34.72042281,10252,50418,120,3G,
USO5041J,31.04817206,34.72042281,10252,50419,230,3G,
USO5041K,31.04817206,34.72042281,10252,50410,340,3G,
USO5041R,31.04817206,34.72042281,10252,50411,120,3G,
USO5041S,31.04817206,34.72042281,10252,50412,230,3G,
USO5041T,31.04817206,34.72042281,10252,50413,340,3G,
USO5041V,31.04817206,34.72042281,10252,50415,120,3G,
USO5041W,31.04817206,34.72042281,10252,50416,230,3G,
USO5041X,31.04817206,34.72042281,10252,50417,340,3G,
USO5042I,31.44173183,34.50428327,10251,50428,50,3G,
USO5042J,31.44173183,34.50428327,10251,50429,220,3G,
USO5042K,31.44173183,34.50428327,10259,50420,320,3G,
USO5042R,31.44173183,34.50428327,10251,50421,50,3G,
USO5042S,31.44173183,34.50428327,10251,50422,220,3G,
USO5042T,31.44173183,34.50428327,10259,50423,320,3G,
USO5042V,31.44173183,34.50428327,10251,50425,50,3G,
USO5042W,31.44173183,34.50428327,10251,50426,220,3G,
USO5042X,31.44173183,34.50428327,10259,50427,320,3G,
USO5043I,31.60812552,34.77082065,10022,50438,140,3G,
USO5043J,31.60812552,34.77082065,10022,50439,240,3G,
USO5043K,31.60812552,34.77082065,10022,50430,340,3G,
USO5043R,31.60812552,34.77082065,10022,50431,140,3G,
USO5043S,31.60812552,34.77082065,10022,50432,240,3G,
USO5043T,31.60812552,34.77082065,10022,50433,330,3G,
USO5043V,31.60812552,34.77082065,10022,50435,140,3G,
USO5043W,31.60812552,34.77082065,10022,50436,240,3G,
USO5043X,31.60812552,34.77082065,10022,50437,330,3G,
USO5044I,31.44425451,34.65325263,10251,50448,100,3G,
USO5044J,31.44425451,34.65325263,10251,50449,230,3G,
USO5044K,31.44425451,34.65325263,10251,50440,340,3G,
USO5044R,31.44425451,34.65325263,10251,50441,100,3G,
USO5044S,31.44425451,34.65325263,10251,50442,230,3G,
USO5044T,31.44425451,34.65325263,10251,50443,340,3G,
USO5044V,31.44425451,34.65325263,10251,50445,100,3G,
USO5044W,31.44425451,34.65325263,10251,50446,230,3G,
USO5044X,31.44425451,34.65325263,10251,50447,340,3G,
USO5046I,30.92112044,34.56757986,10252,50468,60,3G,
USO5046J,30.92112044,34.56757986,10252,50469,160,3G,
USO5046K,30.92112044,34.56757986,10252,50460,240,3G,
USO5046R,30.92112044,34.56757986,10252,50461,60,3G,
USO5046S,30.92112044,34.56757986,10252,50462,160,3G,
USO5046T,30.92112044,34.56757986,10252,50463,240,3G,
USO5046V,30.92112044,34.56757986,10252,50465,60,3G,
USO5046W,30.92112044,34.56757986,10252,50466,160,3G,
USO5046X,30.92112044,34.56757986,10252,50467,240,3G,
USO5047I,30.90223628,34.4505676,10254,50478,70,3G,
USO5047J,30.90223628,34.4505676,10254,50479,160,3G,
USO5047K,30.90223628,34.4505676,10254,50470,270,3G,
USO5047L,30.90223628,34.4505676,10254,57057,310,3G,
USO5047N,30.90223628,34.4505676,10254,24913,160,3G,
USO5047R,30.90223628,34.4505676,10255,50471,70,3G,
USO5047S,30.90223628,34.4505676,10254,50472,160,3G,
USO5047T,30.90223628,34.4505676,10255,50473,270,3G,
USO5047U,30.90223628,34.4505676,10255,57055,310,3G,
USO5047V,30.90223628,34.4505676,10255,50475,70,3G,
USO5047W,30.90223628,34.4505676,10254,50476,160,3G,
USO5047X,30.90223628,34.4505676,10255,50477,270,3G,
USO5047Y,30.90223628,34.4505676,10255,57056,310,3G,
USO5048I,31.2043948,35.2155878,10012,50488,100,3G,
USO5048J,31.2043948,35.2155878,10012,50489,180,3G,
USO5048K,31.2043948,35.2155878,10012,50480,330,3G,
USO5048R,31.2043948,35.2155878,10012,50481,100,3G,
USO5048S,31.2043948,35.2155878,10012,50482,180,3G,
USO5048T,31.2043948,35.2155878,10012,50483,330,3G,
USO5048V,31.2043948,35.2155878,10012,50485,100,3G,
USO5048W,31.2043948,35.2155878,10012,50486,180,3G,
USO5048X,31.2043948,35.2155878,10012,50487,330,3G,
USO5050I,31.22753662,34.33065006,10251,50508,60,3G,
USO5050J,31.22753662,34.33065006,10251,50509,150,3G,
USO5050K,31.22753662,34.33065006,10251,50500,240,3G,
USO5050L,31.22753662,34.33065006,10251,57681,345,3G,
USO5050R,31.22753662,34.33065006,10251,50501,60,3G,
USO5050S,31.22753662,34.33065006,10251,50502,150,3G,
USO5050T,31.22753662,34.33065006,10251,50503,240,3G,
USO5050U,31.22753662,34.33065006,10251,57679,345,3G,
USO5050V,31.22753662,34.33065006,10251,50505,60,3G,
USO5050W,31.22753662,34.33065006,10251,50506,150,3G,
USO5050X,31.22753662,34.33065006,10251,50507,240,3G,
USO5050Y,31.22753662,34.33065006,10251,57680,345,3G,
USO5051I,31.28886244,34.43160752,10251,50518,30,3G,
USO5051J,31.28886244,34.43160752,10251,50519,130,3G,
USO5051K,31.28886244,34.43160752,10259,50510,250,3G,
USO5051L,31.28886244,34.43160752,10251,57354,330,3G,
USO5051R,31.28886244,34.43160752,10251,50511,30,3G,
USO5051S,31.28886244,34.43160752,10251,50512,130,3G,
USO5051T,31.28886244,34.43160752,10251,50513,330,3G,
USO5051V,31.28886244,34.43160752,10251,50515,30,3G,
USO5051W,31.28886244,34.43160752,10251,50516,130,3G,
USO5051X,31.28886244,34.43160752,10251,50517,330,3G,
USO5052I,31.37442287,34.41690212,10251,50528,60,3G,
USO5052J,31.37442287,34.41690212,10251,50529,170,3G,
USO5052K,31.37442287,34.41690212,10251,50520,270,3G,
USO5052R,31.37442287,34.41690212,10251,50521,60,3G,
USO5052S,31.37442287,34.41690212,10251,50522,170,3G,
USO5052T,31.37442287,34.41690212,10251,50523,270,3G,
USO5052V,31.37442287,34.41690212,10251,50525,60,3G,
USO5052W,31.37442287,34.41690212,10251,50526,170,3G,
USO5052X,31.37442287,34.41690212,10251,50527,270,3G,
USO5053I,29.56505492,34.94179983,10253,50538,80,3G,
USO5053J,29.56505492,34.94179983,10253,50539,170,3G,
USO5053K,29.56505492,34.94179983,10253,50530,240,3G,
USO5053M,29.56505492,34.94179983,10253,24388,80,3G,
USO5053N,29.56505492,34.94179983,10253,24389,170,3G,
USO5053O,29.56505492,34.94179983,10253,24390,240,3G,
USO5053R,29.56505492,34.94179983,10253,50531,80,3G,
USO5053S,29.56505492,34.94179983,10253,50532,170,3G,
USO5053T,29.56505492,34.94179983,10253,50533,240,3G,
USO5053V,29.56505492,34.94179983,10253,50535,80,3G,
USO5053W,29.56505492,34.94179983,10253,50536,170,3G,
USO5053X,29.56505492,34.94179983,10253,50537,240,3G,
USO5055I,31.82446062,34.7409511,10141,50558,30,3G,
USO5055J,31.82446062,34.7409511,10141,50559,120,3G,
USO5055K,31.82446062,34.7409511,10141,50550,240,3G,
USO5055R,31.82446062,34.7409511,10141,50551,30,3G,
USO5055S,31.82446062,34.7409511,10141,50552,120,3G,
USO5055T,31.82446062,34.7409511,10141,50553,240,3G,
USO5055V,31.82446062,34.7409511,10141,50555,30,3G,
USO5055W,31.82446062,34.7409511,10141,50556,120,3G,
USO5055X,31.82446062,34.7409511,10141,50557,240,3G,
USO5056I,31.76328293,34.66703953,10111,50568,0,3G,
USO5056J,31.76328293,34.66703953,10111,50569,120,3G,
USO5056K,31.76328293,34.66703953,10111,50560,240,3G,
USO5056R,31.76328293,34.66703953,10111,50561,0,3G,
USO5056S,31.76328293,34.66703953,10111,50562,120,3G,
USO5056T,31.76328293,34.66703953,10111,50563,240,3G,
USO5056V,31.76328293,34.66703953,10111,50565,0,3G,
USO5056W,31.76328293,34.66703953,10111,50566,120,3G,
USO5056X,31.76328293,34.66703953,10111,50567,240,3G,
USO5057I,29.95907813,34.92384714,10253,50578,30,3G,
USO5057J,29.95907813,34.92384714,10253,50579,130,3G,
USO5057K,29.95907813,34.92384714,10253,50570,220,3G,
USO5057R,29.95907813,34.92384714,10253,50571,30,3G,
USO5057S,29.95907813,34.92384714,10253,50572,130,3G,
USO5057T,29.95907813,34.92384714,10253,50573,220,3G,
USO5057V,29.95907813,34.92384714,10253,50575,30,3G,
USO5057W,29.95907813,34.92384714,10253,50576,130,3G,
USO5057X,29.95907813,34.92384714,10253,50577,220,3G,
USO5058I,29.91415307,34.8454192,10253,50588,60,3G,
USO5058J,29.91415307,34.8454192,10253,50589,170,3G,
USO5058L,29.91415307,34.8454192,10253,58122,300,3G,
USO5058R,29.91415307,34.8454192,10253,50581,60,3G,
USO5058S,29.91415307,34.8454192,10253,50582,170,3G,
USO5058T,29.91415307,34.8454192,10253,50583,300,3G,
USO5058V,29.91415307,34.8454192,10253,50585,60,3G,
USO5058W,29.91415307,34.8454192,10253,50586,170,3G,
USO5058X,29.91415307,34.8454192,10253,50587,300,3G,
USO5059I,29.49317728,34.90488736,10253,50598,40,3G,
USO5059J,29.49317728,34.90488736,10253,50599,220,3G,
USO5059K,29.49317728,34.90488736,10253,50590,260,3G,
USO5059R,29.49317728,34.90488736,10253,50591,40,3G,
USO5059S,29.49317728,34.90488736,10253,50592,260,3G,
USO5059V,29.49317728,34.90488736,10253,50595,40,3G,
USO5059W,29.49317728,34.90488736,10253,50596,260,3G,
USO5060I,31.20103144,35.36567083,10012,50608,180,3G,
USO5060J,31.20103144,35.36567083,10012,50609,260,3G,
